id,employeeNumber,Center,jobTitle,attendanceDate,shiftStartTime,shiftEndTime,firstInOfTheDay,lastOutOfTheDay,dayType,shiftDuration,shiftEffectiveDuration,totalGrossHours,totalEffectiveHours,totalBreakDuration,totalEffectiveOvertimeDuration,totalGrossOvertimeDuration
de9b0969-4ffc-4098-a230-de4f694b8162,NP11145,158-WB-BDL-LBM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:30:00Z,2025-09-22T14:30:00Z,22-09-2025 05:22,22-09-2025 14:23,0,9,8.5,9.02,9.02,0,0.52,0.02
6323b700-cf92-4adc-9b8c-f94643646c4d,NP11164,366-UP-AGR-SDN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T14:30:00Z,22-09-2025 06:01,22-09-2025 14:01,0,8,7.5,8.01,8.01,0,0.51,0.01
89deb221-744a-4d48-ab07-03aa3dc6ab62,NP11171,84-HR-PCK-S6-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T09:30:00Z,22-09-2025 01:44,22-09-2025 13:48,0,8,7.5,12.07,12.07,0,4.57,4.07
6d41a296-1999-4432-9ef6-33a528f99de4,NP11198,153-MH-ANG-MVG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T10:30:00Z,2025-09-22T19:30:00Z,22-09-2025 12:24,22-09-2025 23:48,0,9,8.5,11.4,11.4,0,2.9,2.4
d80f791a-f37d-4246-9d68-7ae3fb0396ce,NP11322,139-OD-BLS-KRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 00:32,22-09-2025 08:34,0,9,8.5,8.03,8.03,0,0,0
4030bbaf-befd-42a9-a19d-2338ab4a8d3d,NP11325,100-PB-MOH-S56-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T16:30:00Z,2025-09-23T00:30:00Z,22-09-2025 16:30,23-09-2025 01:32,0,8,7.5,9.04,9.04,0,1.54,1.04
d03829ef-5c28-42be-92ab-c0cc5c001094,NP11344,72-JH-RNC-STR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T11:30:00Z,,,0,9,8.5,0,0,0,0,0
e5dc7815-4a9e-4c4a-9636-50928efa8da2,NP11359,48-PB-LDH-SHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:22,22-09-2025 11:50,0,9,9,8.46,8.46,0,0,0
50b1e259-f561-4bfc-a8d0-a4b136dbebc0,NP11374,588-BH-PNA-LBR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
a088a86a-318f-46ad-9399-5be37be2e580,NP11406,303-WB-BBM-BHP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:00:00Z,2025-09-22T14:00:00Z,22-09-2025 06:23,22-09-2025 15:03,0,8,7.5,8.66,2.4,6.26,0,0.66
30c62774-2108-413e-b896-f3bc621db50f,NP1143,418-KA-TTL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,,,0,9,8.5,0,0,0,0,0
ef5650da-269f-4a55-92f3-17af3a936659,NP11445,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
de4fe910-253c-4f07-a2cc-5d8fa53c5d4e,NP11477,85-AP-TNL-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:26,22-09-2025 09:35,0,9,9,9.14,9.14,0,0.14,0.14
d5991c82-06a8-4ee5-8f0f-68dd6f96cb04,NP11479,200-AP-KVT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:03,22-09-2025 14:04,0,9,9,9.01,9.01,0,0.01,0.01
8dd70fd5-efd6-43a5-b3d9-b51860bc2d50,NP11488,222-WB-HGY-HDM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:20,22-09-2025 11:31,0,9,9,9.17,9.17,0,0.17,0.17
4284bece-3fd9-4895-8f49-97476c66c673,NP11519,68-UP-GZB-VSH-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
47bdf8f9-44c2-4461-bb47-2642a6016515,NP11544,565-TS-JDC-NCK-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:50,22-09-2025 10:21,0,9,8.5,9.52,9.52,0,1.02,0.52
a6e11dbf-8710-49b4-88f6-3cfc298fa3e3,NP11561,110-AP-KAK-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:11,22-09-2025 16:18,0,9,9,9.1,9.1,0,0.1,0.1
00bb2085-5cca-4f16-aa96-f42c6b81e660,NP11588,153-MH-ANG-MVG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,22-09-2025 10:40,,0,9,8.5,0,0,0,0,0
3708a92c-020e-4f83-9f6f-c00415a7bc33,NP11590,153-MH-ANG-MVG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:30:00Z,2025-09-22T15:30:00Z,22-09-2025 06:25,22-09-2025 15:32,0,9,8.5,9.12,9.12,0,0.62,0.12
205a57f9-f0d2-4fdb-a09b-f76b2da4d82b,NP11593,171-NL-BGR-NMR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:15,22-09-2025 14:46,0,9,9,10.51,10.51,0,1.51,1.51
9097a7c7-583a-4309-bc58-e28599b7ca6c,NP11614,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,,,0,6,5.5,0,0,0,0,0
92fbe9ec-5d75-4993-aae5-364d9b4c3758,NP11616,170-JH-RNC-IRB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T08:30:00Z,2025-09-22T17:30:00Z,22-09-2025 08:45,22-09-2025 17:52,0,9,8.5,9.13,9.13,0,0.63,0.13
bb05bc1e-5426-4d9f-a2e3-a574b6710970,NP11621,113-AP-GTR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:30,22-09-2025 13:03,0,9,9,9.56,9.56,0,0.56,0.56
77e1e123-d699-468c-ae63-d22f91e87035,NP11638,45-JH-BKR-BPR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T09:00:00Z,22-09-2025 00:39,22-09-2025 09:15,0,8,7.5,8.6,8.6,0,1.1,0.6
ff5d41ff-05f1-42ee-82c2-381ceb07878e,NP11642,125-AP-MKP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:41,22-09-2025 11:40,0,9,8.5,10.98,10.98,0,2.48,1.98
700993ad-89fe-4786-8e24-fd0ceee1b1e4,NP11654,207-AP-ATP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:03,22-09-2025 15:54,0,9,9,8.86,8.86,0,0,0
4ba5ce41-6441-4ff9-ae43-990023340a7c,NP11655,207-AP-ATP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:38,22-09-2025 12:42,0,9,9,12.08,12.08,0,3.08,3.08
c6068e08-12d5-4a89-9abd-1b4992ffbfab,NP11665,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
1e1630c0-a39c-4092-a7d4-7f23670bba2c,NP11683,110-AP-KAK-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 16:35,0,9,9,12.58,12.58,0,3.58,3.58
1a9f8605-b443-49af-af20-41d3336a172f,NP11696,64-AP-SRK-TKL-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:15,22-09-2025 13:16,0,9,9,9.01,9.01,0,0.01,0.01
0b334540-8a89-4660-8106-b2edc2258ed6,NP11702,106-BH-PTN-KHM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:27,22-09-2025 13:30,0,9,8.5,9.04,9.04,0,0.54,0.04
93a4b30d-121b-4f81-a7b1-ee2d543dab05,NP11730,38-KA-HBL-GKR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:54,22-09-2025 12:16,0,9,9,5.37,5.37,0,0,0
e3064586-e1fc-487c-a791-2623aaa4b1b3,NP11744,67-AP-KRN-BWP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:08,22-09-2025 16:16,0,9,9,9.13,9.13,0,0.13,0.13
e99a9e7a-dd88-4326-adde-049b909c8d2e,NP11750,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:48,22-09-2025 12:01,0,9,9,6.22,6.22,0,0,0
fd37282b-33c7-43fb-81e3-713dd5da9423,NP11761,86-AP-GDR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
53d2254d-acd6-48fa-a2fa-7ddd54b71271,NP11781,158-WB-BDL-LBM-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:24,22-09-2025 13:38,0,9,9,9.22,9.22,0,0.22,0.22
a949da6c-2453-4b94-8312-548f2ac86b2f,NP11830,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:49,22-09-2025 12:51,0,9,9,8.04,8.04,0,0,0
1aa449b1-f690-4689-930f-175d43baca90,NP11835,206-MP-JBL-NPT-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:34,22-09-2025 09:38,0,9,9,9.07,9.07,0,0.07,0.07
74328cde-e98e-4a94-8816-3aea999397c8,NP11836,206-MP-JBL-NPT-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:46,22-09-2025 15:53,0,9,9,9.12,0.23,8.89,0,0.12
f055ea6b-9c72-48d5-8e44-ffc21c81f21a,NP11849,212-WB-CHB-NNR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:16,22-09-2025 13:40,0,9,8.5,9.4,9.4,0,0.9,0.4
2d50b53a-0f0f-428f-a03a-0b02745400fe,NP11858,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
9260f262-b59d-47df-8866-e6d98c4f8169,NP11865,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:42,22-09-2025 13:37,0,9,9,9.92,9.92,0,0.92,0.92
5b0bd63b-a234-4092-920e-1b3824159ac4,NP11866,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:36,22-09-2025 13:03,0,9,9,9.45,9.45,0,0.45,0.45
297b5685-1ee3-4183-88fb-8d2eab99a412,NP11867,112-AP-VZG-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:30,22-09-2025 15:19,0,9,9,10.82,10.82,0,1.82,1.82
b61bf510-a5bb-4254-99e0-df94dbd592f9,NP11869,99-AP-PDT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:43,22-09-2025 13:45,0,9,9,9.04,9.04,0,0.04,0.04
4ff8bba0-8988-4c58-867d-c81ddcbfafb4,NP11939,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T02:30:00Z,2025-09-22T08:30:00Z,22-09-2025 02:33,,0,6,5.5,0,0,0,0,0
359f93d3-be22-4528-b81a-70a0ab6fd0e7,NP11948,214-GJ-PTN-SDR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:47,22-09-2025 12:32,0,9,9,8.76,8.76,0,0,0
8a4f098d-fac2-474b-952b-3127cb0c3cf7,NP11949,214-GJ-PTN-SDR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:30:00Z,2025-09-22T10:30:00Z,21-09-2025 23:47,22-09-2025 10:20,0,9,8.5,10.55,10.55,0,2.05,1.55
12196e40-cd8c-4f7f-b197-2840e3baed80,NP11951,214-GJ-PTN-SDR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T12:30:00Z,22-09-2025 03:43,22-09-2025 12:46,0,9,8.5,9.04,9.04,0,0.54,0.04
a9603c5a-5e86-4c7d-adc0-290bd95be625,NP11970,104-AP-PVP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,,,0,9,8.5,0,0,0,0,0
6e264719-b19d-4a74-8bf6-fa70ad50c7d0,NP11993,87-JH-DBD-BSP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T07:30:00Z,2025-09-22T16:30:00Z,22-09-2025 07:28,22-09-2025 16:27,0,9,8.5,8.98,8.98,0,0.48,0
3ca547ed-6451-46b1-8de9-4e0ccc442c47,NP11998,169-HR-KKT-JNR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
1d5125c1-8b51-4e0a-a872-c23eb652c3f9,NP12001,110-AP-KAK-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:22,22-09-2025 06:16,0,9,9,5.9,5.9,0,0,0
b0fa8f64-c737-4db7-b8fc-c7bfe412acfa,NP12016,110-AP-KAK-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:24,22-09-2025 15:30,0,9,9,9.1,9.1,0,0.1,0.1
34cc7eb2-b090-42ff-8446-54c1ec6b7a34,NP12019,90-AP-RJY-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:12,22-09-2025 14:21,0,9,9,9.14,9.14,0,0.14,0.14
1c391220-ac47-4d07-a44c-a95fe82d90ea,NP12201,232-AP-ONG-ACE-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:26,22-09-2025 13:34,0,9,9,9.12,9.12,0,0.12,0.12
cb2fd66f-0426-4fb6-8e9e-8f980499da6f,NP12211,118-AP-KGI-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
ecd02404-38cb-4887-a883-33af1991287a,NP12317,114-AP-KRN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T12:30:00Z,22-09-2025 04:32,22-09-2025 12:34,0,8,7.5,8.03,8.03,0,0.53,0.03
75bdcc20-4d12-4889-bcc5-eb0f6b77c036,NP12328,114-AP-KRN-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:27,22-09-2025 10:30,0,9,9,10.05,10.05,0,1.05,1.05
85cdb1ad-9052-4175-90e4-d2d23aa637a7,NP12406,340-AP-GTR-NGP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
f89cd1b0-0a50-490e-a4b1-b444b0e3b364,NP12416,113-AP-GTR-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T06:00:00Z,2025-09-22T15:00:00Z,22-09-2025 11:03,,0,9,9,0,0,0,0,0
076440cb-f19d-4256-b60c-2c47914676eb,NP12430,340-AP-GTR-NGP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:44,,0,9,9,0,0,0,0,0
24dc9fbb-16e0-4f36-98c8-2076c23a05f7,NP12802,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:22,22-09-2025 14:37,0,9,9,7.26,7.26,0,0,0
1902a13e-78d0-47fe-9d5a-2c819853dec0,NP12805,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 14:33,,0,9,9,0,0,0,0,0
3f8485b2-3ba2-4842-b1c2-d0b7459ad6e8,NP12811,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:33,22-09-2025 11:06,0,9,9,8.54,8.54,0,0,0
9c51b289-20c2-4d27-aadb-0ead1a4b5ade,NP12815,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:37,22-09-2025 11:06,0,9,9,8.48,8.48,0,0,0
336ab246-b777-4814-bc4d-1ac5853788b2,NP12818,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:46,22-09-2025 14:50,0,9,9,10.07,10.07,0,1.07,1.07
64100c94-5e17-4154-98fa-a0f9e5138b47,NP12835,116-UK-HLD-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
7432f400-cfe0-4dc3-870e-149fc33928a6,NP13008,117-AP-TPT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 03:34,22-09-2025 12:35,0,9,9,9.02,9.02,0,0.02,0.02
a5180aa0-b3d1-4eeb-b43f-91cb2b8fc7e1,NP13009,117-AP-TPT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 07:42,22-09-2025 16:47,0,9,9,9.07,9.07,0,0.07,0.07
9aecdf7b-4c0d-4e8b-8b00-654e1943ddce,NP13020,117-AP-TPT-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:58,22-09-2025 13:36,0,9,9,10.62,10.62,0,1.62,1.62
f2e77812-12cb-4c34-aa9d-a856c60ca4a7,NP13040,148-TN-ERD-CMS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T05:30:00Z,2025-09-22T14:30:00Z,22-09-2025 04:55,22-09-2025 18:46,0,9,8.5,13.84,13.84,0,5.34,4.84
64399ae8-c7c5-4b89-96cb-59f895d795dc,NP13054,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
288b3ebb-ddf3-4608-be8c-bb801101d4ab,NP13082,151-KA-BLR-KTN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 03:30,22-09-2025 12:27,0,9,8.5,8.94,8.94,0,0.44,0
8e2202a7-a419-4cca-8423-1e6c2d25c462,NP13083,151-KA-BLR-KTN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
a71273c9-215d-403f-8cc9-95ad2a11f015,NP13087,Support Office,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:22,22-09-2025 13:16,0,9,9,8.9,8.9,0,0,0
1e47685f-bbff-41de-b726-20a0c8c27674,NP13108,96-AP-NRP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:37,22-09-2025 13:38,0,9,9,9.02,9.02,0,0.02,0.02
f604f082-6228-4283-9017-9497c946f102,NP13113,38-KA-HBL-GKR-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:14,22-09-2025 09:31,0,9,8.5,9.28,9.28,0,0.78,0.28
66852b54-c538-4f7b-b11b-35c10790a41e,NP13121,19-TS-NLG-BTG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 00:59,22-09-2025 14:37,0,9,8.5,13.63,13.63,0,5.13,4.63
9009ff5b-542b-4aca-87f1-07fdc1be1b11,NP13130,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
dc276880-be11-4d50-9f71-4a29158a0aa5,NP13170,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,,,0,9,9,0,0,0,0,0
4931f29f-c1ac-4c2f-8135-652bbc81ef44,NP13189,151-KA-BLR-KTN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:32,22-09-2025 11:39,0,9,9,9.11,9.11,0,0.11,0.11
078ec406-a0f7-4810-923f-fc078e6a613e,NP13302,125-AP-MKP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T00:30:00Z,2025-09-22T09:30:00Z,22-09-2025 00:30,22-09-2025 09:30,0,9,8.5,9.01,9.01,0,0.51,0.01
f761dcfb-68b3-4251-a4ce-f1337d53f167,NP13303,125-AP-MKP-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T01:00:00Z,2025-09-22T10:00:00Z,22-09-2025 02:44,22-09-2025 13:14,0,9,8.5,10.51,10.51,0,2.01,1.51
15f61461-6bca-40ff-9c20-221a9d25faea,NP1337,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,,,0,8,7.5,0,0,0,0,0
dd8bd865-cd97-4ae5-a626-e7c44a889fd1,NP1370,202-DL-SHP-SHB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:39,22-09-2025 14:29,0,9,9,11.84,11.84,0,2.84,2.84
6aa25332-bb87-473c-a7a2-6075ed55385e,NP1374,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:28,22-09-2025 08:38,0,9,9,6.17,6.17,0,0,0
410874d8-6645-4b48-bd66-8499b8326742,NP1389,16-DL-MAX-PPG-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,22-09-2025 03:39,22-09-2025 11:50,0,8,7.5,8.19,8.19,0,0.69,0.19
3aa78666-42e0-4332-808f-01f7288eb438,NP13904,135-WB-KOL-TRC-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 02:00,22-09-2025 11:05,0,9,9,9.1,9.1,0,0.1,0.1
566dcd63-5fc7-4d51-bb72-6c99149fbebb,NP13910,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:00,22-09-2025 13:00,0,9,9,9,9,0,0,0
9e6c524f-9608-4368-8594-3268c4ba272c,NP14113,127-AP-VJW-PPP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 06:28,22-09-2025 14:14,0,9,9,7.77,7.77,0,0,0
b6958419-641d-46c7-bf48-04b91375c1e5,NP14203,Support Zones,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:36,22-09-2025 10:36,0,9,9,4.99,2.28,2.71,0,0
7881a556-a52f-4d33-b6e0-730515bb71e3,NP14401,543-WB-ARB-NBP-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 00:35,22-09-2025 09:09,0,9,9,8.56,8.56,0,0,0
6c8d2a7d-12ae-4a39-905d-528ef44e5e77,NP14405,223-WB-BWN-NBS-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:30:00Z,2025-09-22T13:30:00Z,22-09-2025 04:47,22-09-2025 13:58,0,9,8.5,9.18,9.18,0,0.68,0.18
04f9e7a0-02dc-4e62-bd7b-53f1fe4363fc,NP14501,132-GA-MRG-MLB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 01:05,22-09-2025 10:12,0,9,9,9.12,9.12,0,0.12,0.12
70ced622-db5d-4438-9edb-bb420a30ec60,NP14517,132-GA-MRG-MLB-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 08:42,22-09-2025 16:49,0,9,9,8.12,8.12,0,0,0
8481a86a-5a46-45d5-ae90-540fafc67d4f,NP15201,139-OD-BLS-KRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T03:30:00Z,2025-09-22T11:30:00Z,22-09-2025 04:38,22-09-2025 12:40,0,8,7.5,8.04,8.04,0,0.54,0.04
f952c01f-39fe-4507-808b-3675eb3b4f41,NP15204,139-OD-BLS-KRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-21T18:30:00Z,2025-09-22T03:30:00Z,22-09-2025 07:30,22-09-2025 16:37,0,9,8.5,9.13,9.13,0,0.63,0.13
a2ce1179-b3b3-49d6-9ce7-edcb3f9c01bd,NP15209,139-OD-BLS-KRD-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 04:33,22-09-2025 12:33,0,9,9,8,8,0,0,0
8d6f72ec-e30c-41f0-8d59-188defac502c,NP15503,203-WB-GRA-UGN-C,Center Manager,2025-09-22T00:00:00Z,2025-09-22T04:00:00Z,2025-09-22T13:00:00Z,22-09-2025 05:18,22-09-2025 16:26,0,9,9,11.15,11.14,0.01,2.14,2.15
